Time,Position,Speed
5.77,0.0301359,0.256506
5.771,0.0303924,0.252601
5.772,0.030645,0.248671
5.773,0.0308937,0.244714
5.774,0.0311384,0.240734
5.775,0.0313792,0.236728
5.776,0.0316159,0.2327
5.777,0.0318486,0.228647
5.778,0.0320772,0.224572
5.779,0.0323018,0.220475
5.78,0.0325223,0.216355
5.781,0.0327386,0.212215
5.782,0.0329509,0.208053
5.783,0.0331589,0.203871
5.784,0.0333628,0.199669
5.785,0.0335625,0.195448
5.786,0.0337579,0.191208
5.787,0.0339491,0.186949
5.788,0.0341361,0.182672
5.789,0.0343187,0.178378
5.79,0.0344971,0.174066
5.791,0.0346712,0.169738
5.792,0.0348409,0.165394
5.793,0.0350063,0.161034
5.794,0.0351673,0.156659
5.795,0.035324,0.152269
5.796,0.0354763,0.147865
5.797,0.0356241,0.143447
5.798,0.0357676,0.139016
5.799,0.0359066,0.134572
5.8,0.0360412,0.130115
5.801,0.0361713,0.125647
5.802,0.0362969,0.121167
5.803,0.0364181,0.116676
5.804,0.0365348,0.112175
5.805,0.0366469,0.107663
5.806,0.0367546,0.103142
5.807,0.0368577,0.0986116
5.808,0.0369564,0.0940724
5.809,0.0370504,0.089525
5.81,0.03714,0.0849697
5.811,0.0372249,0.0804071
5.812,0.0373053,0.0758375
5.813,0.0373812,0.0712615
5.814,0.0374524,0.0666795
5.815,0.0375191,0.0620919
5.816,0.0375812,0.0574992
5.817,0.0376387,0.0529018
5.818,0.0376916,0.0483002
5.819,0.0377399,0.0436948
5.82,0.0377836,0.0390861
5.821,0.0378227,0.0344746
5.822,0.0378572,0.0298606
5.823,0.037887,0.0252447
5.824,0.0379123,0.0206272
5.825,0.0379329,0.0160087
5.826,0.0379489,0.0113895
5.827,0.0379603,0.00677021
5.828,0.0379671,0.00215113
5.829,0.0379692,-0.00246723
5.83,0.0379667,-0.00708442
5.831,0.0379597,-0.0117
5.832,0.037948,-0.0163135
5.833,0.0379316,-0.0209246
5.834,0.0379107,-0.0255327
5.835,0.0378852,-0.0301373
5.836,0.0378551,-0.0347382
5.837,0.0378203,-0.0393347
5.838,0.037781,-0.0439265
5.839,0.0377371,-0.0485131
5.84,0.0376885,-0.0530941
5.841,0.0376354,-0.057669
5.842,0.0375778,-0.0622373
5.843,0.0375155,-0.0667987
5.844,0.0374487,-0.0713526
5.845,0.0373774,-0.0758987
5.846,0.0373015,-0.0804364
5.847,0.0372211,-0.0849653
5.848,0.0371361,-0.089485
5.849,0.0370466,-0.0939949
5.85,0.0369526,-0.0984948
5.851,0.0368541,-0.102984
5.852,0.0367511,-0.107462
5.853,0.0366437,-0.111929
5.854,0.0365317,-0.116383
5.855,0.0364154,-0.120826
5.856,0.0362945,-0.125255
5.857,0.0361693,-0.129671
5.858,0.0360396,-0.134073
5.859,0.0359055,-0.138461
5.86,0.0357671,-0.142835
5.861,0.0356242,-0.147193
5.862,0.035477,-0.151535
5.863,0.0353255,-0.155862
5.864,0.0351696,-0.160171
5.865,0.0350095,-0.164464
5.866,0.034845,-0.168739
5.867,0.0346763,-0.172997
5.868,0.0345033,-0.177236
5.869,0.034326,-0.181455
5.87,0.0341446,-0.185656
5.871,0.0339589,-0.189837
5.872,0.0337691,-0.193997
5.873,0.0335751,-0.198137
5.874,0.033377,-0.202255
5.875,0.0331747,-0.206352
5.876,0.0329683,-0.210426
5.877,0.0327579,-0.214478
5.878,0.0325434,-0.218507
5.879,0.0323249,-0.222512
5.88,0.0321024,-0.226493
5.881,0.0318759,-0.230449
5.882,0.0316455,-0.23438
5.883,0.0314111,-0.238286
5.884,0.0311728,-0.242166
5.885,0.0309307,-0.246019
5.886,0.0306846,-0.249845
5.887,0.0304348,-0.253643
5.888,0.0301811,-0.257414
5.889,0.0299237,-0.261156
5.89,0.0296626,-0.26487
5.891,0.0293977,-0.268553
5.892,0.0291292,-0.272207
5.893,0.0288569,-0.275831
5.894,0.0285811,-0.279423
5.895,0.0283017,-0.282985
5.896,0.0280187,-0.286514
5.897,0.0277322,-0.290011
5.898,0.0274422,-0.293475
5.899,0.0271487,-0.296906
5.9,0.0268518,-0.300303
5.901,0.0265515,-0.303665
5.902,0.0262478,-0.306993
5.903,0.0259408,-0.310286
5.904,0.0256306,-0.313542
5.905,0.025317,-0.316763
5.906,0.0250002,-0.319946
5.907,0.0246803,-0.323092
5.908,0.0243572,-0.326201
5.909,0.024031,-0.329271
5.91,0.0237017,-0.332302
5.911,0.0233694,-0.335295
5.912,0.0230341,-0.338247
5.913,0.0226959,-0.341159
5.914,0.0223547,-0.344031
5.915,0.0220107,-0.346861
5.916,0.0216638,-0.349649
5.917,0.0213142,-0.352396
5.918,0.0209618,-0.355099
5.919,0.0206067,-0.35776
5.92,0.0202489,-0.360377
5.921,0.0198886,-0.362949
5.922,0.0195256,-0.365477
5.923,0.0191601,-0.36796
5.924,0.0187922,-0.370398
5.925,0.0184218,-0.372789
5.926,0.018049,-0.375134
5.927,0.0176739,-0.377431
5.928,0.0172964,-0.379682
5.929,0.0169167,-0.381884
5.93,0.0165349,-0.384038
5.931,0.0161508,-0.386143
5.932,0.0157647,-0.388199
5.933,0.0153765,-0.390205
5.934,0.0149863,-0.39216
5.935,0.0145941,-0.394065
5.936,0.0142,-0.395919
5.937,0.0138041,-0.397721
5.938,0.0134064,-0.399472
5.939,0.0130069,-0.401169
5.94,0.0126058,-0.402814
5.941,0.012203,-0.404405
5.942,0.0117985,-0.405943
5.943,0.0113926,-0.407426
5.944,0.0109852,-0.408855
5.945,0.0105763,-0.410229
5.946,0.0101661,-0.411547
5.947,0.00975455,-0.412809
5.948,0.00934174,-0.414016
5.949,0.00892772,-0.415165
5.95,0.00851256,-0.416258
5.951,0.0080963,-0.417292
5.952,0.00767901,-0.41827
5.953,0.00726074,-0.419189
5.954,0.00684155,-0.420049
5.955,0.0064215,-0.420851
5.956,0.00600065,-0.421593
5.957,0.00557906,-0.422276
5.958,0.00515678,-0.422898
5.959,0.00473388,-0.423461
5.96,0.00431042,-0.423962
5.961,0.00388646,-0.424403
5.962,0.00346206,-0.424783
5.963,0.00303727,-0.425101
5.964,0.00261217,-0.425357
5.965,0.00218681,-0.425551
5.966,0.00176126,-0.425683
5.967,0.00133558,-0.425752
5.968,0.000909828,-0.425758
5.969,0.00048407,-0.425701
5.97,5.83692e-05,-0.42558
5.971,-0.000367211,-0.425396
5.972,-0.000792607,-0.425148
5.973,-0.00121775,-0.424835
5.974,-0.00164259,-0.424459
5.975,-0.00206705,-0.424018
5.976,-0.00249107,-0.423512
5.977,-0.00291458,-0.422941
5.978,-0.00333752,-0.422305
5.979,-0.00375983,-0.421605
5.98,-0.00418143,-0.420838
5.981,-0.00460227,-0.420007
5.982,-0.00502227,-0.419109
5.983,-0.00544138,-0.418146
5.984,-0.00585953,-0.417118
5.985,-0.00627665,-0.416023
5.986,-0.00669267,-0.414862
5.987,-0.00710753,-0.413636
5.988,-0.00752117,-0.412343
5.989,-0.00793351,-0.410985
5.99,-0.0083445,-0.40956
5.991,-0.00875406,-0.408069
5.992,-0.00916213,-0.406512
5.993,-0.00956864,-0.404889
5.994,-0.00997353,-0.4032
5.995,-0.0103767,-0.401445
5.996,-0.0107782,-0.399624
5.997,-0.0111778,-0.397738
5.998,-0.0115755,-0.395785
5.999,-0.0119713,-0.393767
6,-0.0123651,-0.391683
6.001,-0.0127568,-0.389534
6.002,-0.0131463,-0.38732
6.003,-0.0135336,-0.38504
6.004,-0.0139187,-0.382696
6.005,-0.0143014,-0.380287
6.006,-0.0146816,-0.377813
6.007,-0.0150595,-0.375275
6.008,-0.0154347,-0.372673
6.009,-0.0158074,-0.370007
6.01,-0.0161774,-0.367278
6.011,-0.0165447,-0.364486
6.012,-0.0169092,-0.36163
6.013,-0.0172708,-0.358712
6.014,-0.0176295,-0.355732
6.015,-0.0179853,-0.352689
6.016,-0.0183379,-0.349585
6.017,-0.0186875,-0.34642
6.018,-0.0190339,-0.343194
6.019,-0.0193771,-0.339908
6.02,-0.0197171,-0.336562
6.021,-0.0200536,-0.333156
6.022,-0.0203868,-0.329691
6.023,-0.0207165,-0.326167
6.024,-0.0210426,-0.322586
6.025,-0.0213652,-0.318947
6.026,-0.0216842,-0.315251
6.027,-0.0219994,-0.311498
6.028,-0.0223109,-0.307689
6.029,-0.0226186,-0.303825
6.03,-0.0229224,-0.299906
6.031,-0.0232223,-0.295933
6.032,-0.0235183,-0.291906
6.033,-0.0238102,-0.287827
6.034,-0.024098,-0.283695
6.035,-0.0243817,-0.279511
6.036,-0.0246612,-0.275277
6.037,-0.0249365,-0.270992
6.038,-0.0252075,-0.266658
6.039,-0.0254741,-0.262275
6.04,-0.0257364,-0.257844
6.041,-0.0259942,-0.253365
6.042,-0.0262476,-0.24884
6.043,-0.0264965,-0.244269
6.044,-0.0267407,-0.239653
6.045,-0.0269804,-0.234993
6.046,-0.0272154,-0.23029
6.047,-0.0274457,-0.225544
6.048,-0.0276712,-0.220757
6.049,-0.027892,-0.215928
6.05,-0.0281079,-0.21106
6.051,-0.0283189,-0.206153
6.052,-0.0285251,-0.201208
6.053,-0.0287263,-0.196225
6.054,-0.0289225,-0.191206
6.055,-0.0291137,-0.186152
6.056,-0.0292999,-0.181063
6.057,-0.029481,-0.175941
6.058,-0.0296569,-0.170787
6.059,-0.0298277,-0.165601
6.06,-0.0299933,-0.160384
6.061,-0.0301537,-0.155138
6.062,-0.0303088,-0.149864
6.063,-0.0304587,-0.144562
6.064,-0.0306032,-0.139234
6.065,-0.0307425,-0.13388
6.066,-0.0308763,-0.128502
6.067,-0.0310048,-0.1231
6.068,-0.0311279,-0.117676
6.069,-0.0312456,-0.112231
6.07,-0.0313579,-0.106766
6.071,-0.0314646,-0.101282
6.072,-0.0315659,-0.0957804
6.073,-0.0316617,-0.0902615
6.074,-0.0317519,-0.0847269
6.075,-0.0318367,-0.0791776
6.076,-0.0319159,-0.0736148
6.077,-0.0319895,-0.0680395
6.078,-0.0320575,-0.062453
6.079,-0.03212,-0.0568562
6.08,-0.0321768,-0.0512503
6.081,-0.0322281,-0.0456365
6.082,-0.0322737,-0.0400158
6.083,-0.0323137,-0.0343895
6.084,-0.0323481,-0.0287585
6.085,-0.0323769,-0.0231241
6.086,-0.0324,-0.0174875
6.087,-0.0324175,-0.0118496
6.088,-0.0324293,-0.00621167
6.089,-0.0324355,-0.000574836
6.09,-0.0324361,0.00505978
6.091,-0.0324311,0.0106911
6.092,-0.0324204,0.0163179
6.093,-0.032404,0.0219391
6.094,-0.0323821,0.0275535
6.095,-0.0323546,0.0331602
6.096,-0.0323214,0.0387579
6.097,-0.0322826,0.0443455
6.098,-0.0322383,0.0499219
6.099,-0.0321884,0.055486
6.1,-0.0321329,0.0610368
6.101,-0.0320718,0.066573
6.102,-0.0320053,0.0720937
6.103,-0.0319332,0.0775978
6.104,-0.0318556,0.083084
6.105,-0.0317725,0.0885515
6.106,-0.0316839,0.0939991
6.107,-0.0315899,0.0994258
6.108,-0.0314905,0.10483
6.109,-0.0313857,0.110212
6.11,-0.0312755,0.11557
6.111,-0.0311599,0.120902
6.112,-0.031039,0.126209
6.113,-0.0309128,0.131488
6.114,-0.0307813,0.136739
6.115,-0.0306446,0.141961
6.116,-0.0305026,0.147153
6.117,-0.0303555,0.152314
6.118,-0.0302031,0.157443
6.119,-0.0300457,0.162539
6.12,-0.0298832,0.167601
6.121,-0.0297156,0.172629
6.122,-0.0295429,0.17762
6.123,-0.0293653,0.182575
6.124,-0.0291827,0.187493
6.125,-0.0289952,0.192372
6.126,-0.0288029,0.197212
6.127,-0.0286057,0.202012
6.128,-0.0284036,0.20677
6.129,-0.0281969,0.211488
6.13,-0.0279854,0.216162
6.131,-0.0277692,0.220793
6.132,-0.0275484,0.22538
6.133,-0.0273231,0.229922
6.134,-0.0270931,0.234419
6.135,-0.0268587,0.238869
6.136,-0.0266198,0.243272
6.137,-0.0263766,0.247627
6.138,-0.0261289,0.251933
6.139,-0.025877,0.25619
6.14,-0.0256208,0.260398
6.141,-0.0253604,0.264555
6.142,-0.0250959,0.26866
6.143,-0.0248272,0.272714
6.144,-0.0245545,0.276716
6.145,-0.0242778,0.280664
6.146,-0.0239971,0.284559
6.147,-0.0237126,0.2884
6.148,-0.0234242,0.292186
6.149,-0.023132,0.295917
6.15,-0.0228361,0.299592
6.151,-0.0225365,0.303211
6.152,-0.0222332,0.306773
6.153,-0.0219265,0.310278
6.154,-0.0216162,0.313725
6.155,-0.0213025,0.317115
6.156,-0.0209854,0.320446
6.157,-0.0206649,0.323718
6.158,-0.0203412,0.326931
6.159,-0.0200143,0.330084
6.16,-0.0196842,0.333177
6.161,-0.019351,0.33621
6.162,-0.0190148,0.339182
6.163,-0.0186756,0.342093
6.164,-0.0183335,0.344943
6.165,-0.0179886,0.347732
6.166,-0.0176408,0.350458
6.167,-0.0172904,0.353123
6.168,-0.0169373,0.355725
6.169,-0.0165815,0.358265
6.17,-0.0162233,0.360742
6.171,-0.0158625,0.363156
6.172,-0.0154994,0.365507
6.173,-0.0151339,0.367795
6.174,-0.0147661,0.370019
6.175,-0.0143961,0.37218
6.176,-0.0140239,0.374278
6.177,-0.0136496,0.376311
6.178,-0.0132733,0.378281
6.179,-0.012895,0.380187
6.18,-0.0125148,0.382029
6.181,-0.0121328,0.383807
6.182,-0.011749,0.38552
6.183,-0.0113635,0.38717
6.184,-0.0109763,0.388756
6.185,-0.0105875,0.390277
6.186,-0.0101973,0.391735
6.187,-0.00980552,0.393128
6.188,-0.00941239,0.394458
6.189,-0.00901794,0.395723
6.19,-0.00862221,0.396925
6.191,-0.00822529,0.398063
6.192,-0.00782722,0.399137
6.193,-0.00742809,0.400147
6.194,-0.00702794,0.401094
6.195,-0.00662685,0.401978
6.196,-0.00622487,0.402798
6.197,-0.00582207,0.403555
6.198,-0.00541851,0.40425
6.199,-0.00501426,0.404881
6.2,-0.00460938,0.40545
6.201,-0.00420393,0.405956
6.202,-0.00379798,0.406401
6.203,-0.00339158,0.406783
6.204,-0.00298479,0.407103
6.205,-0.00257769,0.407362
6.206,-0.00217033,0.407559
6.207,-0.00176277,0.407695
6.208,-0.00135508,0.40777
6.209,-0.000947305,0.407785
6.21,-0.00053952,0.407739
6.211,-0.000131781,0.407634
6.212,0.000275853,0.407468
6.213,0.000683321,0.407243
6.214,0.00109056,0.406959
6.215,0.00149752,0.406615
6.216,0.00190414,0.406213
6.217,0.00231035,0.405753
6.218,0.0027161,0.405235
6.219,0.00312134,0.404659
6.22,0.003526,0.404026
6.221,0.00393003,0.403336
6.222,0.00433336,0.40259
6.223,0.00473595,0.401787
6.224,0.00513774,0.400928
6.225,0.00553867,0.400014
6.226,0.00593868,0.399044
6.227,0.00633772,0.39802
6.228,0.00673574,0.396942
6.229,0.00713269,0.395809
6.23,0.0075285,0.394623
6.231,0.00792312,0.393384
6.232,0.0083165,0.392092
6.233,0.00870859,0.390747
6.234,0.00909934,0.38935
6.235,0.00948869,0.387902
6.236,0.00987659,0.386403
6.237,0.010263,0.384853
6.238,0.0106478,0.383253
6.239,0.0110311,0.381603
6.24,0.0114127,0.379903
6.241,0.0117926,0.378154
6.242,0.0121708,0.376357
6.243,0.0125471,0.374512
6.244,0.0129216,0.372619
6.245,0.0132942,0.370678
6.246,0.0136649,0.368691
6.247,0.0140336,0.366658
6.248,0.0144003,0.364578
6.249,0.0147649,0.362454
6.25,0.0151273,0.360284
6.251,0.0154876,0.35807
6.252,0.0158457,0.355811
6.253,0.0162015,0.353509
6.254,0.016555,0.351164
6.255,0.0169061,0.348777
6.256,0.0172549,0.346347
6.257,0.0176013,0.343875
6.258,0.0179451,0.341362
6.259,0.0182865,0.338808
6.26,0.0186253,0.336214
6.261,0.0189615,0.33358
6.262,0.0192951,0.330907
6.263,0.019626,0.328195
6.264,0.0199542,0.325444
6.265,0.0202797,0.322655
6.266,0.0206023,0.319829
6.267,0.0209221,0.316966
6.268,0.0212391,0.314067
6.269,0.0215532,0.311131
6.27,0.0218643,0.30816
6.271,0.0221725,0.305153
6.272,0.0224776,0.302112
6.273,0.0227797,0.299037
6.274,0.0230788,0.295928
6.275,0.0233747,0.292786
6.276,0.0236675,0.289611
6.277,0.0239571,0.286404
6.278,0.0242435,0.283166
6.279,0.0245267,0.279896
6.28,0.0248066,0.276595
6.281,0.0250832,0.273264
6.282,0.0253564,0.269903
6.283,0.0256263,0.266512
6.284,0.0258928,0.263093
6.285,0.0261559,0.259645
6.286,0.0264156,0.256169
6.287,0.0266717,0.252666
6.288,0.0269244,0.249135
6.289,0.0271735,0.245579
6.29,0.0274191,0.241996
6.291,0.0276611,0.238387
6.292,0.0278995,0.234753
6.293,0.0281343,0.231095
6.294,0.0283653,0.227412
6.295,0.0285928,0.223706
6.296,0.0288165,0.219976
6.297,0.0290364,0.216224
6.298,0.0292527,0.212449
6.299,0.0294651,0.208652
6.3,0.0296738,0.204834
6.301,0.0298786,0.200995
6.302,0.0300796,0.197135
6.303,0.0302767,0.193255
6.304,0.03047,0.189356
6.305,0.0306593,0.185438
6.306,0.0308448,0.181501
6.307,0.0310263,0.177545
6.308,0.0312038,0.173572
6.309,0.0313774,0.169582
6.31,0.031547,0.165575
6.311,0.0317126,0.161551
6.312,0.0318741,0.157512
6.313,0.0320316,0.153457
6.314,0.0321851,0.149387
6.315,0.0323345,0.145302
6.316,0.0324798,0.141203
6.317,0.032621,0.137091
6.318,0.0327581,0.132965
6.319,0.032891,0.128827
6.32,0.0330199,0.124676
6.321,0.0331445,0.120513
6.322,0.033265,0.116339
6.323,0.0333814,0.112154
6.324,0.0334935,0.107958
6.325,0.0336015,0.103752
6.326,0.0337052,0.0995363
6.327,0.0338048,0.0953115
6.328,0.0339001,0.0910779
6.329,0.0339912,0.0868359
6.33,0.034078,0.0825859
6.331,0.0341606,0.0783285
6.332,0.0342389,0.0740641
6.333,0.034313,0.0697931
6.334,0.0343828,0.0655158
6.335,0.0344483,0.0612329
6.336,0.0345095,0.0569447
6.337,0.0345665,0.0526516
6.338,0.0346191,0.0483541
6.339,0.0346675,0.0440527
6.34,0.0347115,0.0397476
6.341,0.0347513,0.0354395
6.342,0.0347867,0.0311287
6.343,0.0348178,0.0268157
6.344,0.0348447,0.0225009
6.345,0.0348672,0.0181847
6.346,0.0348853,0.0138675
6.347,0.0348992,0.00954989
6.348,0.0349088,0.00523219
6.349,0.034914,0.000914861
6.35,0.0349149,-0.00340167
6.351,0.0349115,-0.00771695
6.352,0.0349038,-0.0120306
6.353,0.0348918,-0.0163421
6.354,0.0348754,-0.0206511
6.355,0.0348548,-0.0249571
6.356,0.0348298,-0.0292596
6.357,0.0348005,-0.0335584
6.358,0.034767,-0.0378529
6.359,0.0347291,-0.0421426
6.36,0.034687,-0.0464272
6.361,0.0346406,-0.0507063
6.362,0.0345899,-0.0549793
6.363,0.0345349,-0.0592459
6.364,0.0344756,-0.0635055
6.365,0.0344121,-0.0677579
6.366,0.0343444,-0.0720025
6.367,0.0342724,-0.0762389
6.368,0.0341961,-0.0804667
6.369,0.0341157,-0.0846854
6.37,0.034031,-0.0888946
6.371,0.0339421,-0.0930938
6.372,0.033849,-0.0972827
6.373,0.0337517,-0.101461
6.374,0.0336502,-0.105627
6.375,0.0335446,-0.109783
6.376,0.0334348,-0.113925
6.377,0.0333209,-0.118056
6.378,0.0332029,-0.122173
6.379,0.0330807,-0.126277
6.38,0.0329544,-0.130367
6.381,0.032824,-0.134443
6.382,0.0326896,-0.138503
6.383,0.0325511,-0.142549
6.384,0.0324085,-0.146579
6.385,0.032262,-0.150593
6.386,0.0321114,-0.15459
6.387,0.0319568,-0.15857
6.388,0.0317982,-0.162533
6.389,0.0316357,-0.166477
6.39,0.0314692,-0.170404
6.391,0.0312988,-0.174311
6.392,0.0311245,-0.1782
6.393,0.0309463,-0.182068
6.394,0.0307642,-0.185917
6.395,0.0305783,-0.189744
6.396,0.0303886,-0.193551
6.397,0.030195,-0.197336
6.398,0.0299977,-0.2011
6.399,0.0297966,-0.204841
6.4,0.0295917,-0.208559
6.401,0.0293832,-0.212253
6.402,0.0291709,-0.215924
6.403,0.028955,-0.219571
6.404,0.0287354,-0.223193
6.405,0.0285122,-0.226789
6.406,0.0282854,-0.230361
6.407,0.0280551,-0.233906
6.408,0.0278212,-0.237424
6.409,0.0275838,-0.240916
6.41,0.0273428,-0.24438
6.411,0.0270985,-0.247816
6.412,0.0268506,-0.251224
6.413,0.0265994,-0.254603
6.414,0.0263448,-0.257953
6.415,0.0260869,-0.261273
6.416,0.0258256,-0.264563
6.417,0.025561,-0.267823
6.418,0.0252932,-0.271051
6.419,0.0250221,-0.274247
6.42,0.0247479,-0.277412
6.421,0.0244705,-0.280544
6.422,0.0241899,-0.283643
6.423,0.0239063,-0.286709
6.424,0.0236196,-0.289741
6.425,0.0233299,-0.292738
6.426,0.0230371,-0.295701
6.427,0.0227414,-0.298629
6.428,0.0224428,-0.301521
6.429,0.0221413,-0.304377
6.43,0.0218369,-0.307196
6.431,0.0215297,-0.309978
6.432,0.0212197,-0.312723
6.433,0.020907,-0.315429
6.434,0.0205916,-0.318098
6.435,0.0202735,-0.320727
6.436,0.0199527,-0.323317
6.437,0.0196294,-0.325867
6.438,0.0193036,-0.328378
6.439,0.0189752,-0.330847
6.44,0.0186443,-0.333276
6.441,0.0183111,-0.335663
6.442,0.0179754,-0.338008
6.443,0.0176374,-0.34031
6.444,0.0172971,-0.34257
6.445,0.0169545,-0.344786
6.446,0.0166097,-0.346959
6.447,0.0162628,-0.349088
6.448,0.0159137,-0.351172
6.449,0.0155625,-0.353211
6.45,0.0152093,-0.355205
6.451,0.0148541,-0.357152
6.452,0.0144969,-0.359054
6.453,0.0141379,-0.360909
6.454,0.013777,-0.362717
6.455,0.0134142,-0.364477
6.456,0.0130498,-0.36619
6.457,0.0126836,-0.367854
6.458,0.0123157,-0.369469
6.459,0.0119463,-0.371036
6.46,0.0115752,-0.372553
6.461,0.0112027,-0.37402
6.462,0.0108287,-0.375437
6.463,0.0104532,-0.376803
6.464,0.0100764,-0.378118
6.465,0.00969829,-0.379382
6.466,0.00931891,-0.380594
6.467,0.00893832,-0.381755
6.468,0.00855656,-0.382862
6.469,0.0081737,-0.383917
6.47,0.00778978,-0.384919
6.471,0.00740486,-0.385867
6.472,0.007019,-0.386762
6.473,0.00663224,-0.387602
6.474,0.00624463,-0.388388
6.475,0.00585624,-0.389119
6.476,0.00546713,-0.389795
6.477,0.00507733,-0.390416
6.478,0.00468691,-0.390981
6.479,0.00429593,-0.39149
6.48,0.00390444,-0.391943
6.481,0.0035125,-0.39234
6.482,0.00312016,-0.392679
6.483,0.00272748,-0.392962
6.484,0.00233452,-0.393187
6.485,0.00194133,-0.393355
6.486,0.00154798,-0.393464
6.487,0.00115451,-0.393516
6.488,0.000760997,-0.39351
6.489,0.000367487,-0.393445
6.49,-2.59583e-05,-0.393322
6.491,-0.00041928,-0.393139
6.492,-0.000812419,-0.392898
6.493,-0.00120532,-0.392598
6.494,-0.00159792,-0.392238
6.495,-0.00199015,-0.391818
6.496,-0.00238197,-0.391339
6.497,-0.00277331,-0.3908
6.498,-0.00316411,-0.390201
6.499,-0.00355431,-0.389542
6.5,-0.00394385,-0.388823
6.501,-0.00433268,-0.388043
6.502,-0.00472072,-0.387204
6.503,-0.00510792,-0.386303
6.504,-0.00549423,-0.385342
6.505,-0.00587957,-0.384321
6.506,-0.00626389,-0.383239
6.507,-0.00664713,-0.382096
6.508,-0.00702923,-0.380893
6.509,-0.00741012,-0.379629
6.51,-0.00778975,-0.378304
6.511,-0.00816805,-0.376919
6.512,-0.00854497,-0.375473
6.513,-0.00892044,-0.373966
6.514,-0.00929441,-0.372399
6.515,-0.00966681,-0.370771
6.516,-0.0100376,-0.369083
6.517,-0.0104067,-0.367334
6.518,-0.010774,-0.365526
6.519,-0.0111395,-0.363657
6.52,-0.0115032,-0.361728
6.521,-0.0118649,-0.359739
6.522,-0.0122246,-0.357691
6.523,-0.0125823,-0.355583
6.524,-0.0129379,-0.353415
6.525,-0.0132913,-0.351189
6.526,-0.0136425,-0.348903
6.527,-0.0139914,-0.346559
6.528,-0.014338,-0.344156
6.529,-0.0146821,-0.341695
6.53,-0.0150238,-0.339176
6.531,-0.015363,-0.336599
6.532,-0.0156996,-0.333965
6.533,-0.0160336,-0.331273
6.534,-0.0163649,-0.328525
6.535,-0.0166934,-0.32572
6.536,-0.0170191,-0.322859
6.537,-0.017342,-0.319942
6.538,-0.0176619,-0.31697
6.539,-0.0179789,-0.313943
6.54,-0.0182928,-0.310861
6.541,-0.0186037,-0.307725
6.542,-0.0189114,-0.304535
6.543,-0.0192159,-0.301292
6.544,-0.0195172,-0.297996
6.545,-0.0198152,-0.294647
6.546,-0.0201099,-0.291246
6.547,-0.0204011,-0.287794
6.548,-0.0206889,-0.284291
6.549,-0.0209732,-0.280738
6.55,-0.0212539,-0.277135
6.551,-0.0215311,-0.273482
6.552,-0.0218046,-0.269781
6.553,-0.0220743,-0.266031
6.554,-0.0223404,-0.262234
6.555,-0.0226026,-0.25839
6.556,-0.022861,-0.2545
6.557,-0.0231155,-0.250564
6.558,-0.0233661,-0.246583
6.559,-0.0236126,-0.242557
6.56,-0.0238552,-0.238488
6.561,-0.0240937,-0.234376
6.562,-0.0243281,-0.230221
6.563,-0.0245583,-0.226025
6.564,-0.0247843,-0.221788
6.565,-0.0250061,-0.217511
6.566,-0.0252236,-0.213194
6.567,-0.0254368,-0.208839
6.568,-0.0256456,-0.204446
6.569,-0.0258501,-0.200015
6.57,-0.0260501,-0.195548
6.571,-0.0262456,-0.191046
6.572,-0.0264367,-0.186509
6.573,-0.0266232,-0.181939
6.574,-0.0268051,-0.177335
6.575,-0.0269825,-0.172699
6.576,-0.0271552,-0.168032
6.577,-0.0273232,-0.163334
6.578,-0.0274865,-0.158607
6.579,-0.0276451,-0.153851
6.58,-0.027799,-0.149067
6.581,-0.0279481,-0.144256
6.582,-0.0280923,-0.139419
6.583,-0.0282317,-0.134557
6.584,-0.0283663,-0.129671
6.585,-0.028496,-0.124762
6.586,-0.0286207,-0.119831
6.587,-0.0287406,-0.114878
6.588,-0.0288554,-0.109904
6.589,-0.0289653,-0.104912
6.59,-0.0290703,-0.0999006
6.591,-0.0291702,-0.0948719
6.592,-0.029265,-0.0898267
6.593,-0.0293549,-0.084766
6.594,-0.0294396,-0.0796908
6.595,-0.0295193,-0.074602
6.596,-0.0295939,-0.0695006
6.597,-0.0296634,-0.0643876
6.598,-0.0297278,-0.0592641
6.599,-0.0297871,-0.0541311
6.6,-0.0298412,-0.0489894
6.601,-0.0298902,-0.0438403
6.602,-0.029934,-0.0386846
6.603,-0.0299727,-0.0335234
6.604,-0.0300062,-0.0283577
6.605,-0.0300346,-0.0231885
6.606,-0.0300578,-0.0180169
6.607,-0.0300758,-0.0128438
6.608,-0.0300886,-0.00767025
6.609,-0.0300963,-0.00249731
6.61,-0.0300988,0.00267403
6.611,-0.0300961,0.00784274
6.612,-0.0300883,0.0130078
6.613,-0.0300753,0.0181682
6.614,-0.0300571,0.023323
6.615,-0.0300338,0.0284711
6.616,-0.0300053,0.0336116
6.617,-0.0299717,0.0387433
6.618,-0.029933,0.0438654
6.619,-0.0298891,0.0489768
6.62,-0.0298401,0.0540765
6.621,-0.029786,0.0591636
6.622,-0.0297269,0.0642371
